alpha,beta,model
3.23083586290199,0.975826260691043,m1
2.7332609865875,0.815312791577424,m1
0.00620390953635797,0.744031107599148,m1
2.3171198324631,0.213142809087411,m1
3.85223791389912,0.929969563904218,m1
3.35232495127944,0.602527341882116,m1
1.59348823370086,0.284780032978626,m1
3.55003829305619,0.0183305600798922,m1
0.719312847039662,0.949002889867756,m1
2.13601508254791,0.184380994861247,m1
2.79049905973114,0.0451823681812966,m1
2.11334430556186,0.533348914339091,m1
3.45935850666743,0.374049552903976,m1
1.76647065369505,0.685642910229275,m1
1.48995425425703,0.367879556788132,m1
1.20913864695188,0.861464927502908,m1
2.08982589922752,0.0449507471632678,m1
1.33412692187214,0.597630148285534,m1
1.93501931867795,0.977053365489468,m1
2.74165352460556,0.66259239770181,m1
3.35594074971927,0.247673387925141,m1
1.19411619921681,0.578802251846413,m1
2.98856995992642,0.987248084688094,m1
2.02691162247211,0.553428859702661,m1
1.39213834639546,0.54247198229807,m1
3.49849425171921,0.649541913552443,m1
2.7200180254993,0.857437541816616,m1
2.35950698298914,0.0429135330251884,m1
0.205969179163221,0.759544919657637,m1
2.32815611211304,0.69434657100949,m1
2.83168202797184,0.865376572504174,m1
2.76414764717408,0.997886996568646,m1
3.96807660369202,0.100447617466911,m1
3.34695730387466,0.748110798815731,m1
1.24936321101105,0.559202852589195,m1
2.61833074129093,0.681138841389329,m1
2.30291896032542,0.737567336522508,m1
3.82666801388329,0.459289936618181,m1
1.54976510518556,0.0306927985773655,m1
2.91791898400895,0.22440725283511,m1
3.11086343002971,0.242981533093378,m1
3.38542596750846,0.30553233778954,m1
0.590769672361668,0.048002165390295,m1
3.89038122423273,0.0324959443591069,m1
1.54479373641778,0.585967379675014,m1
1.81176895057037,0.141929436186794,m1
0.659596940248273,0.486240944450721,m1
2.51192195069464,0.69121464236977,m1
0.464512768124696,0.721327351550222,m1
3.16951974139828,0.539513408532017,m1
2.00786268464476,0.264285517967772,m1
2.77644328136416,0.655998969868058,m1
2.32324837322114,0.457495163967717,m1
1.49430233535357,0.726292076148209,m1
0.538963233527727,0.979599411346717,m1
2.8440588602866,0.476129480065545,m1
1.4722972023217,0.0222446801755577,m1
2.20699766300665,0.819777360067936,m1
1.39639422401926,0.455362833089079,m1
1.76271772375936,0.762293531954521,m1
2.31510123411194,0.385344943397213,m1
1.68064628382865,0.458380474202568,m1
3.71220295571582,0.198495061474387,m1
0.632915470343083,0.984489706393913,m1
3.19120955390576,0.718025630285614,m1
2.01568943993933,0.00528277606586926,m1
0.731052495354321,0.916587076749071,m1
1.65538823456038,0.425905908343615,m1
0.57768259334797,0.680661333008786,m1
2.88718645494757,0.432708720894996,m1
0.336677464304492,0.651519059923245,m1
1.79326545482595,0.196254618866486,m1
0.28633107538661,0.376491441272316,m1
3.77472572093317,0.928882309235982,m1
3.90760944364639,0.214447171740816,m1
3.56232477451023,0.770842755998718,m1
0.025821658691857,0.824226809466956,m1
1.1372930099112,0.625536760867806,m1
1.8935141173075,0.614203554845648,m1
0.299902438322082,0.497498782867915,m1
1.42622249647835,0.411090888408828,m1
1.25518748282641,0.0992296145422151,m1
1.10747444748646,0.191290912713506,m1
2.6714781864197,0.653880527027883,m1
1.54283079856122,0.17679968923307,m1
3.05360109441169,0.692483499853173,m1
0.732802018051967,0.190873461370938,m1
3.93322803610004,0.00728007069695741,m1
1.73153380264482,0.08183374653582,m1
0.0966907794699073,0.117888816122082,m1
0.0235624867132865,0.370377857713494,m1
2.68418488195213,0.816163954722579,m1
0.750124280564487,0.723881609628559,m1
3.8218959489353,0.98153720384906,m1
1.07741603955906,0.512982102833106,m1
3.17833059876226,0.728281519373297,m1
0.866783109143842,0.668022393120918,m1
1.58656822741823,0.205160215468029,m1
1.68370198647911,0.124701094941236,m1
2.49181432820344,0.0146502311450895,m1
3.49564249619888,0.197781604966614,m1
2.41217408843478,0.449552092052647,m1
0.070623043037951,0.802878958649235,m1
1.13272548265848,0.39028747497953,m1
0.814683028341271,0.51157590047922,m1
2.1468001284874,0.0419578389094677,m1
2.80475188616989,0.641615006655338,m1
2.73667806700477,0.427949689366622,m1
1.63629151809495,0.0116487607160816,m1
0.877010506578255,0.806079811966512,m1
3.33558942779852,0.431263543166569,m1
1.97562756987941,0.114350709239719,m1
1.37918104757462,0.0120655773382168,m1
1.73449414787861,0.222090248285909,m1
3.33773600430088,0.935463303532917,m1
1.93344274866162,0.957554625092074,m1
3.24441598046618,0.658536133318208,m1
2.02011886778334,0.899716243564966,m1
1.30243868483882,0.350151383168763,m1
1.72237424284732,0.757987896708073,m1
1.07487321083853,0.00290613169735298,m1
2.72712312388327,0.621304474964272,m1
3.51334622222325,0.617117353596259,m1
0.463308108916506,0.919132959177368,m1
2.60617299230536,0.0862865906144725,m1
3.38839890079712,0.0589011344833998,m1
3.36481901473226,0.716820627958165,m1
0.222042317552492,0.471072634113021,m1
3.30263760645129,0.807300690253498,m1
1.90414800833352,0.26145334596571,m1
2.1171043299227,0.311763413139386,m1
0.417589052145835,0.330139007932507,m1
2.34700333611108,0.778159692877554,m1
0.250116813410539,0.948947233873536,m1
1.47502022427786,0.0276219913638197,m1
0.549807085460518,0.1361706143677,m1
0.981568304547109,0.738511246765265,m1
3.32320701653976,0.878353391171317,m1
0.153931395358872,0.731948999777436,m1
1.89011218516156,0.806560428864206,m1
3.73607008574391,0.87874757172598,m1
3.41552186612273,0.0748013526475988,m1
0.514493646500632,0.743027245188947,m1
2.0127552163736,0.107329308092128,m1
1.01196214040043,0.0048018044087803,m1
1.36456411545724,0.0829897692893865,m1
1.62630424125167,0.0950988091821782,m1
3.65668042546278,0.993230788217974,m1
0.421659376199823,0.375818290061434,m1
1.67337383866683,0.484201474583126,m1
3.34229870940466,0.720950038272073,m1
0.154020610057283,0.035310026890249,m1
2.56180976000428,0.949744634237722,m1
2.51793246022053,0.994679770037648,m1
0.813532625200693,0.547355039496906,m1
2.96001611457812,0.966109527728986,m1
3.81746155438293,0.15102249796805,m1
3.86848038606951,0.953884770158795,m1
3.26987249704031,0.206622891844483,m1
2.2907491717902,0.147556260668207,m1
1.23394146475801,0.928180760621443,m1
3.45660248765396,0.467745998017257,m1
2.12828259480326,0.371298515496193,m1
3.76988676587353,0.591064226038638,m1
3.43315123280976,0.188104767785873,m1
3.4196999307489,0.696520350994077,m1
2.08525228222553,0.683409022841137,m1
2.89721687420085,0.574275603582384,m1
0.0292349389148876,0.839040251579834,m1
2.42418234744435,0.318703447226202,m1
1.93743976297788,0.794104282498243,m1
3.08061573232617,0.805803764109616,m1
1.28380056638224,0.68651955874986,m1
0.137134747748263,0.280749507320928,m1
2.16298420805344,0.524594165418413,m1
3.15949588046316,0.181999999197549,m1
0.503657329744194,0.144013073607115,m1
3.04919564894028,0.192223965364625,m1
3.44422909149574,0.537498692181194,m1
3.14779733257089,0.947425078104949,m1
2.18915650101565,0.455756738860393,m1
3.1569601666485,0.711971430528327,m1
2.45069534668978,0.427202141744201,m1
0.687196731592528,0.356997801522724,m1
1.80574572341517,0.789726904818206,m1
0.0517430220735259,0.877300739038037,m1
0.266075396405067,0.433564137381152,m1
0.0796244731028564,0.725555947956978,m1
2.26964821986109,0.366560124677606,m1
0.918642569146585,0.539022396297427,m1
3.33273703633994,0.189695654732059,m1
3.92396632764582,0.308706559268292,m1
3.7330332538886,0.889400780210504,m1
0.984496038915124,0.327500252706115,m1
2.6892206610716,0.279552114247577,m1
3.32571037069941,0.272882523522712,m1
0.602304625596385,0.355875054458971,m1
3.12383541017631,0.682641815747367,m1
2.55071882375563,0.829074819526868,m1
2.06709157928731,0.138465500268037,m1
2.11819978831755,0.959769136964809,m1
1.33611392101273,0.173354959127493,m1
3.13038669498498,0.40513526233111,m1
1.26785351583827,0.963488620840479,m1
2.76824124795338,0.672174946891028,m1
3.2271519403928,0.47168319289654,m1
0.436163167654071,0.544070244985749,m1
3.04164907479286,0.00385329094599001,m1
1.73810982263135,0.972558744906448,m1
1.97843441816606,0.0329877295888728,m1
3.84843406630494,0.179842525408021,m1
0.0275893288529478,0.746971740431967,m1
1.35729253452504,0.703048812812427,m1
2.17359801811632,0.911076844369876,m1
0.935434909324162,0.187745391627192,m1
2.57997028569365,0.647199159557,m1
3.11890810059384,0.313903800502187,m1
0.601623186327983,0.0466142097713891,m1
0.129370906671975,0.677697439719574,m1
0.882392920862883,0.746010076512932,m1
0.881332758402452,0.310465451389202,m1
2.60587744146818,0.0814033138836967,m1
1.74237840952026,0.755757301946403,m1
0.23235142589407,0.926627622577711,m1
2.49228577376669,0.648922706062323,m1
0.588379031480756,0.519242669827654,m1
3.62149043959286,0.312095504647819,m1
1.75383169704117,0.236076715860865,m1
1.87870347055839,0.876443481222494,m1
0.107132754721213,0.310766593670589,m1
1.56800960557861,0.620119693383807,m1
2.40121156581677,0.602385929814423,m1
2.63973242483055,0.78743274233886,m1
2.84669575988594,0.912869287176989,m1
0.172075963367708,0.33608170057612,m1
2.7631869667978,0.290574496973772,m1
2.03919125383114,0.655453343915287,m1
2.51491255348455,0.080228544585174,m1
0.624429219045676,0.77021886124264,m1
3.42288512672205,0.0501260331216035,m1
0.849353151827585,0.298030284293927,m1
2.07840300533082,0.81780860214273,m1
1.93029699572828,0.426345564588322,m1
0.159044072084129,0.01524967073265,m1
2.17144862197665,0.713887713792967,m1
3.43461753554177,0.589269728948362,m1
0.0479501411602832,0.980621665071114,m1
1.15478631908307,0.85607840412308,m1
0.483408426049631,0.826606499591377,m1
2.06037549129501,0.49094216540514,m1
2.84025304498849,0.253076279226458,m1
3.47889123538043,0.305003058138653,m1
0.543340222736821,0.952031668220065,m1
3.17160628591105,0.483334770115791,m1
3.7596129159024,0.83582839324791,m1
0.948762554274406,0.321641710759257,m1
0.652323957867455,0.0518080597681692,m1
3.80445069220383,0.29894061957614,m1
3.37378561929753,0.22662372702593,m1
2.34362425044179,0.0682680196439615,m1
0.706796225335449,0.756938449141919,m1
3.26608036836283,0.880534955578856,m1
3.91313184621604,0.4759613622037,m1
2.27818157264125,0.654269307609531,m1
1.85056795770302,0.585420445107738,m1
1.18417699982552,0.0923024333264912,m1
3.27103879061853,0.717020860515302,m1
0.168784283036832,0.528272511370014,m1
1.69494988112431,0.73590917212877,m1
1.44317645777995,0.88020317285927,m1
2.61047883003158,0.890697813909152,m1
1.95186715789838,0.110953463305137,m1
3.6279643017184,0.440582813222078,m1
1.88945435831184,0.202586974170641,m1
0.162782762321644,0.473209583767108,m1
2.80857584735984,0.965958216177416,m1
2.73846549476031,0.544908205058309,m1
3.15022406094568,0.583713739387458,m1
0.184682736634277,0.642629911068478,m1
2.39095358756278,0.378769181252457,m1
3.57824644428212,0.107784517799737,m1
3.82491797847021,0.87987477423728,m1
0.641794207917061,0.69951796407823,m1
2.25088547439035,0.766792448514956,m1
0.358878811412025,0.408485307358787,m1
1.51337222984759,0.128517612653202,m1
3.71508155457117,0.116277066537063,m1
2.96892905381136,0.0349410769578535,m1
0.385814759274013,0.927546378018917,m1
2.36195669296803,0.891126757419668,m1
3.11429179064138,0.279017035047873,m1
0.472529627889395,0.00774951057892758,m1
3.66629788040044,0.887775716184638,m1
2.62080901303049,0.527496750976192,m1
0.681938976150006,0.777701180350501,m1
1.72156788241491,0.138666047524661,m1
1.44049818872567,0.0911621262725675,m1
1.95838773592515,0.714009125451441,m1
3.20040245693084,0.0561790492974687,m1
3.18930886366172,0.153047245212481,m1
2.40403921098495,0.634166446542367,m1
0.292193536770996,0.716197512791143,m1
2.28411833326472,0.883314220343367,m1
2.50909574998729,0.804268551486195,m1
2.19004554582015,0.0750825297803385,m1
3.85867672460433,0.773725524507579,m1
1.28455844146246,0.168864986880217,m1
3.371855374882,0.149658586666803,m1
2.28343803950492,0.77879378729302,m1
1.83471958303498,0.567829933613422,m1
1.44672417512769,0.0178988857284421,m1
0.497747983191628,0.248536883570952,m1
2.54260205401201,0.840857026467216,m1
0.296575753055979,0.64071801105002,m1
3.18106429515267,0.632661817104323,m1
2.77892820516182,0.747905819147476,m1
0.30664854477765,0.314656631436083,m1
1.9465233633141,0.582841116339434,m1
2.31968324954761,0.557441866550012,m1
2.9730641604485,0.191866138132056,m1
1.86383807021193,0.0866456257207319,m1
3.34886488892743,0.907627644162043,m1
0.176404595934786,0.79348156502936,m1
1.68734091058047,0.0875832790900022,m1
3.54665742247552,0.343128837599303,m1
3.5421255385871,0.174953060348867,m1
2.38217534016538,0.400328869431862,m1
2.31300789756561,0.827322275748011,m1
1.09586322251381,0.63329665573826,m1
2.38055901583564,0.548800391442375,m1
2.23114613739308,0.140100016006967,m1
0.888795364199206,0.936248856541002,m1
3.70420606407756,0.28655478711566,m1
3.79808210266521,0.594391920557013,m1
1.05185103423288,0.472702414227417,m1
2.88423027967243,0.199046488073654,m1
0.637393566886894,0.855416950893356,m1
2.66615320879128,0.252731150986278,m1
3.41026348301675,0.0659564452642808,m1
0.738030026925728,0.0382862640965031,m1
0.684241606167518,0.848569734502002,m1
1.27681256460864,0.237347595690051,m1
1.74986047475133,0.865918289925205,m1
2.69643580258964,0.361681746861781,m1
2.54785146009084,0.0132785876534181,m1
0.0488762720702216,0.574970409695874,m1
1.10946958778007,0.507810476818355,m1
0.212180542097893,0.561263326889486,m1
2.28152379229572,0.578319944033516,m1
0.675506116906181,0.215270005299943,m1
1.42559248582274,0.72346332868759,m1
0.763527160369325,0.867793872331851,m1
2.84322354953084,0.700198024099693,m1
0.245063478873577,0.734996231316938,m1
0.865792916225735,0.782904118504608,m1
2.83778863531305,0.144501925093005,m1
0.108936131786089,0.584742113235989,m1
3.46294412258873,0.835458715559915,m1
3.69893212507386,0.858232619379531,m1
2.98420307547366,0.410542413328541,m1
3.17391612327099,0.137315663679386,m1
3.41728210631851,0.199554773828131,m1
3.55378100851225,0.572133131686249,m1
1.60158195232088,0.594721127541736,m1
1.83351751967752,0.357294838538626,m1
0.579977127866354,0.0524288467912702,m1
3.91774412269471,0.479754651232623,m1
0.489062202511355,0.0371832917620195,m1
1.2513374056723,0.999873688500258,m1
2.71661179557256,0.562766963306698,m1
1.03303941762634,0.86693004549446,m1
3.94116187681025,0.126012675877195,m1
0.853081281711347,0.71869179892377,m1
3.40069858730165,0.444715767698595,m1
1.29960978881782,0.885415340268286,m1
3.62477952399664,0.0378328425446525,m1
3.54836969275633,0.814315045061288,m1
1.81585218615131,0.85307026471803,m1
1.54083109795349,0.0542708866028115,m1
3.27462804914499,0.924494515839266,m1
2.13285631454969,0.319094830678543,m1
1.61302009205893,0.588694110853947,m1
2.50280464961985,0.417989118764177,m1
3.91515849691816,0.044033313546679,m1
2.13577234356152,0.399071490216535,m1
2.85092407297157,0.678669869544567,m1
0.647629443183541,0.820532627600944,m1
3.40641887237504,0.845865793410921,m1
0.556036500288639,0.155493913339102,m1
3.25540696322033,0.871325094650965,m1
0.62231703953864,0.466951698872261,m1
0.696812589575071,0.916357554859715,m1
0.316722210413776,0.0631496921896469,m1
2.65736313561583,0.376696830206783,m1
2.78456063011661,0.523346797505394,m1
1.50643855681177,0.0853731934052194,m1
2.92151853617374,0.79002149576589,m1
3.10434298453899,0.5309150060307,m1
0.0195257415738888,0.647890112342779,m1
2.08017603233829,0.666247411600314,m1
2.86436504152184,0.0240890600453131,m1
2.73513553357963,0.164387751442613,m1
3.72605549113499,0.722756452357164,m1
1.80245248595206,0.358650383238099,m1
1.19357956012385,0.264896363121225,m1
1.58388308242615,0.69463829036348,m1
2.94548532801634,0.243553904439206,m1
2.15302448503627,0.384865118383197,m1
2.82930544036161,0.252000143961865,m1
1.52776029545022,0.274570049453643,m1
2.50608879711479,0.469712458474794,m1
3.35949990940467,0.901899995121406,m1
0.25407415977912,0.881122196769458,m1
3.61857928162906,9.6100666327402e-05,m1
0.280027183586732,0.705473912553047,m1
1.56187167892884,0.600729837173712,m1
3.42771415962698,0.724823023693287,m1
1.65361650540819,0.202468740215292,m1
2.95069130656216,0.77659906771977,m1
3.88069070853386,0.889782265568501,m1
2.05600017394731,0.30319768124586,m1
1.31140663427534,0.918939433103544,m1
2.86321609386196,0.86396440879046,m1
3.23849849130539,0.360127315523801,m1
0.476079325207975,0.187240278039477,m1
1.99440137104178,0.75847289740562,m1
2.75199216899695,0.418184469206142,m1
1.23650603173859,0.628641240041703,m1
3.99217644479545,0.846331870095572,m1
0.379837895686273,0.893373014442623,m1
2.01727051628986,0.702069826389779,m1
2.02928795789089,0.761606895674253,m1
0.468597592477687,0.430712172215921,m1
0.662103349427693,0.299035232935566,m1
2.18456785985082,0.118370293414686,m1
0.258526820485946,0.0731937106203986,m1
3.30940817637648,0.134531331771752,m1
3.55865137282899,0.670297680042335,m1
3.59440812129295,0.467143187706708,m1
3.88705831779214,0.828198875747039,m1
2.24821390972985,0.323590425607981,m1
1.29090563355945,0.282147096559405,m1
2.54559179009963,0.796786992423236,m1
1.50044272697857,0.220599206930725,m1
1.17264814471127,0.0622687338079559,m1
0.195412248981185,0.840252545299009,m1
3.60257514647814,0.40645466754376,m1
0.395773502558004,0.541977991508436,m1
1.98362266602879,0.362773430586327,m1
3.58146941775084,0.910022629984072,m1
0.103657693959307,0.728691929218126,m1
3.67872983953543,0.505351701219566,m1
1.03685103297606,0.734199040096253,m1
2.9313349174019,0.709515698873089,m1
0.805486146526411,0.629121380206314,m1
3.68415050675767,0.997027645210037,m1
3.02507191613549,0.468064372275723,m1
3.63220567823621,0.607582158023259,m1
1.36001498413738,0.465306801333791,m1
0.847251664947718,0.413879690235248,m1
0.554703266168013,0.242254153299378,m1
3.32719540363038,0.31556873201509,m1
1.56740779029531,0.282845944551402,m1
3.72113410317665,0.932283572188113,m1
3.59198896664381,0.115687686998397,m1
1.59145810027095,0.832157796127722,m1
3.3143562986753,0.650262170213158,m1
3.41210650339816,0.571866512211505,m1
3.6481741023357,0.665327203152934,m1
1.58804121386679,0.404051183723845,m1
1.71407909831358,0.309550283748307,m1
1.40349808539683,0.801004075578647,m1
2.34188954111328,0.929441465720418,m1
2.97900180887291,0.821923349982011,m1
2.36511743983487,0.522155169072328,m1
3.13364585409779,0.454855368399178,m1
2.91303011987498,0.203199820616748,m1
1.62986667194078,0.218020717614796,m1
2.72935980938654,0.111574874501443,m1
0.265137664859183,0.904749634380103,m1
2.26779413263919,0.94822113822226,m1
2.98179126964184,0.291882494352991,m1
3.93822761658952,0.863371638444602,m1
2.22258514474751,0.582151474182028,m1
1.83726073929993,0.985005224793684,m1
1.64336417644331,0.556112030390301,m1
0.570477928628214,0.350985997704556,m1
0.584879458914977,0.410075539542478,m1
2.86090785137285,0.370698332821485,m1
2.71516240512999,0.201657074983232,m1
3.22018772379588,0.103233485773904,m1
3.00015494694002,0.391597887850483,m1
1.2463770431662,0.0408304068001453,m1
3.60856744609075,0.483791749385651,m1
2.87203732374636,0.326855833722278,m1
3.96760835950589,0.0312077621228527,m1
0.161994261590298,0.219255916446447,m1
2.15827594426554,0.403520085417666,m1
0.345935871441383,0.434138571858173,m1
2.55591615108494,0.229045358194504,m1
1.57125857666926,0.931541277292068,m1
3.87834082418401,0.597429922707728,m1
1.43064664914552,0.836813799108961,m1
2.60828695713403,0.262682502678828,m1
2.39386016145349,0.892583170009195,m1
0.350703724210151,0.0493210362892132,m1
3.67372536204383,0.142638557472383,m1
3.52293690910889,0.402004057137412,m1
0.373439748649485,0.445379981499864,m1
0.650011231196579,0.485487295528059,m1
2.68730170899816,0.577381984223262,m1
1.40084865550138,0.937899587624357,m1
2.31104456947371,0.542662970593316,m1
3.4470822407566,0.0785995640705805,m1
0.0882508423235267,0.152533332065213,m1
3.67449127323367,0.930475087052793,m1
3.06373647074075,0.248329622777179,m1
3.55706409506965,0.133709919893998,m1
1.63907447880972,0.950546109073795,m1
1.66946723283036,0.0609448421538109,m1
0.958927258958109,0.0479603733897675,m1
0.699229358349927,0.942174090914777,m1
0.987271472606342,0.649191354518291,m1
3.14395674397657,0.923088506420841,m1
1.41614884335501,0.263916410920792,m1
1.9577287034113,0.235553089256748,m1
2.5407546739066,0.445638081767946,m1
1.69211478226632,0.203909610010451,m1
1.55994066209393,0.790956654581241,m1
3.17521951684123,0.682454537380952,m1
0.326729560731444,0.284113741882495,m1
3.83350778747676,0.68011832541367,m1
3.65445695747016,0.306330925149261,m1
2.64578009571414,0.438934095618315,m1
2.66871405128529,0.0973361657731002,m1
3.05488860348146,0.745452512701624,m1
