alpha,beta,model,gamma
2.26125908213761,0.436501051325235,m2,NA
3.90521225381456,0.421303000083659,m2,NA
3.49551096559362,0.875000008311938,m2,NA
3.37240190833434,0.599172974651447,m2,NA
1.56156943186931,0.561797954585985,m2,NA
3.21425355695421,0.606893940268666,m2,NA
2.21514821851021,0.243974775288487,m2,NA
1.84384063538164,0.41535291391064,m2,NA
1.72270143417409,0.0632018661089242,m2,NA
2.44605424271151,0.110785582054756,m2,NA
3.46480006784806,0.478033387294039,m2,NA
3.64469574481342,0.0266340718327556,m2,NA
1.35829512121109,0.715852328234352,m2,NA
0.700508166820742,0.710678356485907,m2,NA
1.66514118596399,0.553766785248765,m2,NA
2.95204782675207,0.898142184453201,m2,NA
1.79357428508205,0.0949414220349863,m2,NA
1.27220677634561,0.714104550959542,m2,NA
2.92763810242666,0.728883114478784,m2,NA
1.4554271274386,0.410998275499907,m2,NA
0.176261475997511,0.122867814003024,m2,NA
2.45687003567209,0.968387269928819,m2,NA
3.94106277181813,0.950701107488247,m2,NA
1.52516348779621,0.710232934971922,m2,NA
3.14349572835909,0.828993453723029,m2,NA
0.0498619003896602,0.164957566826721,m2,NA
3.48720083849784,0.0522361626569182,m2,NA
1.96795896164095,0.455608005202143,m2,NA
2.54480227085575,0.648072362002684,m2,NA
3.18422465924965,0.814945353119052,m2,NA
1.77035848914413,0.868616754760384,m2,NA
1.33171607626649,0.0271050807893043,m2,NA
3.92654168859078,0.81885521537438,m2,NA
1.94088666853542,0.812471888841013,m2,NA
2.50838313316181,0.976143214006792,m2,NA
1.81052042808011,0.430369884776068,m2,NA
0.766965720379725,0.0319757418397348,m2,NA
0.399007076303009,0.479072258148342,m2,NA
0.916776905105915,0.257616024526767,m2,NA
1.68224582618894,0.526807526760269,m2,NA
2.31899571234686,0.754951452618232,m2,NA
0.693947064273059,0.632303799875663,m2,NA
0.787478783401195,0.580809943225235,m2,NA
0.867639680236578,0.738304371166509,m2,NA
3.11230696969619,0.133163944675238,m2,NA
0.213582126705442,0.833830171030364,m2,NA
3.57622457508324,0.630180364993983,m2,NA
1.16531793469284,0.708562069291482,m2,NA
3.94800289203972,0.0836612991665024,m2,NA
3.3210045814421,0.145204549547401,m2,NA
3.27293261877261,0.280040732357651,m2,NA
1.04178873517131,0.285388952847803,m2,NA
3.18995626561157,0.0785358647927642,m2,NA
2.03522757498315,0.566314434651402,m2,NA
2.42344712483604,0.491516176553327,m2,NA
2.20551930683572,0.245700041763834,m2,NA
0.208460025669541,0.284697050636751,m2,NA
0.387074100981932,0.969097761309124,m2,NA
2.70182225992624,0.0954481406165287,m2,NA
0.369665722698439,0.888082147251465,m2,NA
3.34518674389645,0.58747776920686,m2,NA
0.281754926797468,0.957555927049485,m2,NA
1.19968112468114,0.0853891244683182,m2,NA
3.0536400271696,0.292994483316201,m2,NA
2.586865064085,0.502311194252921,m2,NA
2.88253553863429,0.514238560802536,m2,NA
1.75815599303134,0.897331891242182,m2,NA
0.550687683152966,0.408117626697873,m2,NA
3.98805614907155,0.836995279186056,m2,NA
3.11628049866809,0.972872209606809,m2,NA
1.20262338465219,0.988069396561012,m2,NA
0.566873908462003,0.0463059269268997,m2,NA
3.25189007875649,0.567017290648655,m2,NA
0.889653304735199,0.835956921501784,m2,NA
0.30909018113045,0.867587457086192,m2,NA
0.25163942681253,0.671754644088796,m2,NA
0.0515666146497242,0.583446425598697,m2,NA
3.62839567783056,0.752529775034986,m2,NA
2.82225333751878,0.562602388743777,m2,NA
0.978752722468693,0.102800133035053,m2,NA
1.78695406321716,0.827583740253351,m2,NA
2.42720702271117,0.763496855721925,m2,NA
1.58429255616665,0.331281266169273,m2,NA
3.03525740961591,0.847666503981804,m2,NA
1.94843021417037,0.432725263816887,m2,NA
2.80683576856507,0.444771079754573,m2,NA
0.86596890260186,0.607793471907382,m2,NA
0.29386048152158,0.0453039084501797,m2,NA
2.73869593799394,0.863791063202894,m2,NA
1.57790342714638,0.911496981173754,m2,NA
2.51516572976951,0.221238849226502,m2,NA
1.40549324072618,0.212115550912917,m2,NA
0.57376411283249,0.400849335055915,m2,NA
3.23889065117948,0.333241760426783,m2,NA
3.23563617155654,0.527706134072621,m2,NA
1.98070901016425,0.217481861708569,m2,NA
2.98222021910734,0.935704502338194,m2,NA
0.17930302220257,0.17656124747626,m2,NA
0.560821295849979,0.18991914841102,m2,NA
2.72254490034701,0.138141363641014,m2,NA
3.79819995048083,0.227074898060411,m2,NA
3.14815027125645,0.240699702428654,m2,NA
0.883599607762415,0.184703120712889,m2,NA
3.03759201335814,0.341759093206492,m2,NA
1.44858090626216,0.784169777098577,m2,NA
1.52907926504593,0.899158283422468,m2,NA
2.20384356245724,0.488989505848498,m2,NA
1.67846430748515,0.955830432126997,m2,NA
2.90789344171993,0.664152707776055,m2,NA
2.98690335988952,0.982148696141201,m2,NA
1.30132207748666,0.370210942110978,m2,NA
2.42083247504802,0.695403142960626,m2,NA
3.77439238061057,0.40321594598284,m2,NA
2.04838600948965,0.42989982249809,m2,NA
0.72158803725196,0.0574341193280416,m2,NA
0.0747992737013847,0.886215993273654,m2,NA
2.50296633334644,0.506078630449716,m2,NA
3.01089667528262,0.623479458759306,m2,NA
0.957196528842673,0.581784451518673,m2,NA
3.17913711723592,0.597580237228423,m2,NA
0.863101250384469,0.915876873761765,m2,NA
0.408514375424478,0.443204327617073,m2,NA
1.3335326264319,0.797000334133627,m2,NA
2.60411746774195,0.579901602155296,m2,NA
0.0438370206886902,0.421784678417374,m2,NA
3.63190221325168,0.00881423866131809,m2,NA
0.122663248165976,0.734777656302555,m2,NA
2.39414252153039,0.233288526865887,m2,NA
0.942529356145766,0.13619132574636,m2,NA
1.79780179148167,0.804914584770333,m2,NA
0.477851684276946,0.996048471521004,m2,NA
2.56837302573351,0.303739917848958,m2,NA
2.32029541212553,0.00792646612075623,m2,NA
3.3805358225815,0.867092725000461,m2,NA
2.27409243537066,0.788639342815033,m2,NA
2.25051854150509,0.387779491039226,m2,NA
2.48851583922422,0.0679159007489216,m2,NA
2.11061293094605,0.719385742593324,m2,NA
2.19915973506542,0.187531103041023,m2,NA
0.450326150706969,0.692527238385286,m2,NA
0.586699562678579,0.514802600459661,m2,NA
1.76780899133254,0.00154351474740542,m2,NA
1.80205941325938,0.644244073992828,m2,NA
3.61395704082306,0.871372073090286,m2,NA
0.539875335394405,0.765108187627513,m2,NA
2.78131160728773,0.704966857713298,m2,NA
0.358186577631626,0.0958562886428554,m2,NA
2.2465440055388,0.726511246597744,m2,NA
3.76544801209262,0.821609682730981,m2,NA
2.45430804849416,0.770046743243933,m2,NA
3.13258698292496,0.298961619658861,m2,NA
0.218260358496569,0.848965650952188,m2,NA
1.58991052415362,0.470435240420047,m2,NA
2.17142052541161,0.563989231100655,m2,NA
0.605516274191439,0.577387582991156,m2,NA
0.424403416792396,0.679230054167798,m2,NA
1.7151810667268,0.684922409472405,m2,NA
2.13533991953731,0.62754570945329,m2,NA
0.42904731548531,0.868350419424358,m2,NA
2.11535534993932,0.942271178055438,m2,NA
0.55210568345245,0.516288493090309,m2,NA
3.26654517367668,0.281026185923256,m2,NA
2.23689039028529,0.620291907111532,m2,NA
3.63932890265482,0.188137401043787,m2,NA
2.95153510437533,0.126864142051782,m2,NA
3.20365631045401,0.12121967607853,m2,NA
1.71626695565926,0.58821788423066,m2,NA
0.564243967889808,0.306830734640476,m2,NA
1.42377895581955,0.882966172674671,m2,NA
2.53030752069456,0.156443617441226,m2,NA
3.58826871295786,0.0084803656807635,m2,NA
1.73928825738234,0.799075673610903,m2,NA
1.2155633091419,0.567587942650542,m2,NA
1.65802958920691,0.936802285898011,m2,NA
2.90887409714097,0.912619285285706,m2,NA
0.46790142381331,0.180454164947267,m2,NA
1.40307031465461,0.137800544731901,m2,NA
0.556309931552503,0.620796994048054,m2,NA
2.65780968497414,0.601418352328939,m2,NA
1.29897268931335,0.301938012724277,m2,NA
3.08300510842819,0.417935072000255,m2,NA
3.16359780168813,0.215094472042634,m2,NA
0.438466187415645,0.00131121077237185,m2,NA
1.93104241209757,0.485425772229093,m2,NA
2.33679639041657,0.148143843079684,m2,NA
1.10027283598296,0.169383246971644,m2,NA
1.8411874239915,0.40511658978893,m2,NA
2.15715854064655,0.127560256337281,m2,NA
3.2368301807153,0.61501836457348,m2,NA
0.0345142408302054,0.999421425183653,m2,NA
2.43430731215561,0.681833091810695,m2,NA
3.06918345134472,0.770852083248203,m2,NA
0.488490014795214,0.297675468797213,m2,NA
2.44985868456727,0.503346296256175,m2,NA
3.43037686810549,0.740375974797062,m2,NA
3.77757969034789,0.414031013098196,m2,NA
0.157711246913765,0.508247813887661,m2,NA
3.08645226380741,0.474268794889678,m2,NA
1.86957407198148,0.348509852948366,m2,NA
1.56613546017464,0.959637800878147,m2,NA
3.6952918175594,0.92970535668754,m2,NA
3.29560698026232,0.0821575885697966,m2,NA
2.06791865957621,0.374483227023156,m2,NA
2.20612441387167,0.290061020640656,m2,NA
3.66343867742876,0.586475104870973,m2,NA
1.86037012333283,0.722764881269075,m2,NA
1.14026716402173,0.151102054544142,m2,NA
1.47850142255006,0.917862920326879,m2,NA
2.69846719255904,0.792207366300514,m2,NA
3.83953135292558,0.366816258934909,m2,NA
1.76380944983289,0.9643621612672,m2,NA
3.20739352385933,0.419957281297306,m2,NA
2.96519669840205,0.718982251343899,m2,NA
0.850651970032603,0.518918906228966,m2,NA
2.24534548438387,0.55259071703814,m2,NA
3.93529028919525,0.147855608825805,m2,NA
3.56579701009719,0.0977085749416146,m2,NA
2.94133936072234,0.301092838030192,m2,NA
1.00671573673282,0.237524296069751,m2,NA
0.507965602942277,0.960456490313052,m2,NA
2.18554476384958,0.76602556477196,m2,NA
2.26985433477163,0.864940759741934,m2,NA
1.79419847610965,0.259793813041062,m2,NA
1.29768005931191,0.850116269774851,m2,NA
2.92832172439713,0.00254078387829941,m2,NA
2.32365641353466,0.112519158673473,m2,NA
3.79741111501306,0.362056900360272,m2,NA
1.64767146425648,0.345364195078728,m2,NA
2.52858338927105,0.885399065477774,m2,NA
3.31789494656539,0.271134065992432,m2,NA
0.111242915282492,0.207776072033099,m2,NA
1.63271938130911,0.0915106558215339,m2,NA
0.80245631498564,0.797898749803775,m2,NA
1.82464812951535,0.270287926234538,m2,NA
1.09475734292762,0.385856396479066,m2,NA
0.81766364568565,0.289880338656949,m2,NA
1.11696318491781,0.726469194460427,m2,NA
1.99255151195358,0.844421764715225,m2,NA
2.05032364518195,0.366025449980167,m2,NA
1.21224777118396,0.452887612330262,m2,NA
1.83373231214238,0.206265390712768,m2,NA
1.53088360014372,0.634308511193842,m2,NA
1.57136404761393,0.0433903919610893,m2,NA
3.31398055208288,0.605840645661228,m2,NA
0.613593383011874,0.54783868181752,m2,NA
3.2643885702109,0.508590130351367,m2,NA
1.54106087164069,0.196432095727068,m2,NA
0.00328382004238665,0.692474038739572,m2,NA
1.32142404902074,0.25493880529725,m2,NA
0.384264531903435,0.362945802438073,m2,NA
0.405720814960543,0.843434974274365,m2,NA
1.38053174802382,0.926786656779353,m2,NA
1.92287845176319,0.734129135059542,m2,NA
1.43208555472875,0.573718117660726,m2,NA
3.71954960595956,0.815841721800389,m2,NA
2.47922013565153,0.283774679484894,m2,NA
2.35365294973552,0.315276681952877,m2,NA
0.294117676750757,0.955003938015318,m2,NA
0.741595613526646,0.38299076505308,m2,NA
3.93918399852747,0.755509676733171,m2,NA
1.74179688171344,0.0769353888416663,m2,NA
2.75610107480269,0.628391772711766,m2,NA
1.76834606938297,0.94292655725393,m2,NA
2.36088983918959,0.167148770682397,m2,NA
3.9734037745907,0.920537419961649,m2,NA
3.41790322077088,0.497631924226647,m2,NA
1.34329549353896,0.105372797247022,m2,NA
2.15096674574073,0.962942816046765,m2,NA
2.47384191749059,0.801114313898492,m2,NA
3.14762909466773,0.0247049038152909,m2,NA
0.657450714150444,0.098467067681835,m2,NA
2.40086455114558,0.341305874381796,m2,NA
3.73596299757436,0.973824867286719,m2,NA
1.91994469696749,0.808418413404375,m2,NA
0.140448122603353,0.893482289923821,m2,NA
1.66672029088018,0.707186812951462,m2,NA
2.01398783456581,0.39829531182861,m2,NA
2.47692625245219,0.0425961132502416,m2,NA
2.09443067792105,0.0527455627617892,m2,NA
2.85031489028921,0.296653071856243,m2,NA
2.2590627191253,0.336509888092289,m2,NA
1.18184125414724,0.150500438958523,m2,NA
1.64174005872197,0.700283019940602,m2,NA
0.155080804178957,0.296036715475027,m2,NA
1.72022334499983,0.717475552071119,m2,NA
1.63410935578821,0.86449842980504,m2,NA
3.17476099608513,0.905457102197688,m2,NA
1.98883951720502,0.358277915163082,m2,NA
2.83560852968507,0.769006556651788,m2,NA
1.87248204112938,0.961566960438388,m2,NA
3.60771562644001,0.859305024928297,m2,NA
3.34955652453052,0.933455827605911,m2,NA
1.74992352226563,0.762410923110205,m2,NA
3.89539959490625,0.785601062320871,m2,NA
3.14073641903559,0.596635903101065,m2,NA
0.815691661376972,0.0531928414154099,m2,NA
3.79403116968274,0.548485131430905,m2,NA
2.33381292806892,0.927499719328945,m2,NA
0.870865623346064,0.687135027046665,m2,NA
2.49443791962182,0.541111789556104,m2,NA
0.896096690970939,0.280762267844402,m2,NA
0.0465408645137213,0.561342222980573,m2,NA
3.41876969618164,0.0118685335774207,m2,NA
0.109307272964157,0.24700000839273,m2,NA
3.53724611120997,0.892541378284455,m2,NA
0.761225646537263,0.716851138391183,m2,NA
0.872439697504044,0.813756382438587,m2,NA
3.02958185310056,0.0801897083530203,m2,NA
3.90972510306211,0.407093990707421,m2,NA
2.64637649922911,0.97921162410907,m2,NA
0.833017592814285,0.376439958457137,m2,NA
3.96519289210811,0.237167501565651,m2,NA
3.4919513992602,0.522868511664914,m2,NA
0.992442685844842,0.495874864276149,m2,NA
1.54691617091419,0.895742371373344,m2,NA
2.61993503590953,0.35404564052471,m2,NA
0.0541477516293526,0.532351095997263,m2,NA
3.86898433834547,0.897604461603798,m2,NA
2.81991831726907,0.688994721498806,m2,NA
1.52099581775302,0.635565397874801,m2,NA
1.51974633023143,0.51682090221683,m2,NA
0.243419429204892,0.399430707220454,m2,NA
1.30936149219004,0.268630261589074,m2,NA
3.85021452895505,0.641718856122112,m2,NA
3.37610122389812,0.149718619145453,m2,NA
2.55369244631473,0.139426207620301,m2,NA
0.170339055498131,0.467157588453498,m2,NA
0.104855128825177,0.629527609447017,m2,NA
1.39308907582238,0.979586214925395,m2,NA
2.97208153769979,0.2537379123586,m2,NA
3.98091472773068,0.278567631808226,m2,NA
3.00065837532235,0.783802390896366,m2,NA
2.40914775252528,0.197770591480425,m2,NA
3.85722026633751,0.608542706807726,m2,NA
2.53435596437613,0.502604266467388,m2,NA
1.96810993952444,0.697624717547675,m2,NA
2.48162184520392,0.372474776580115,m2,NA
2.77213399134437,0.227601954805315,m2,NA
0.203683257974219,0.527406140203937,m2,NA
2.28650275006844,0.217546769511071,m2,NA
1.10885329044983,0.211589157657931,m2,NA
3.52734457539162,0.737435788743431,m2,NA
3.63348778198008,0.856857711694203,m2,NA
0.138314470605459,0.46144621901121,m2,NA
1.80439317249227,0.0296021705294261,m2,NA
2.30373189902538,0.397660581224598,m2,NA
2.74641770658037,0.129562088108622,m2,NA
1.47592419795971,0.195755533884279,m2,NA
1.23027196519449,0.874063837257447,m2,NA
2.9579652337213,0.316634265745874,m2,NA
1.04852355801314,0.0685500749779167,m2,NA
3.07226514896005,0.188667459652293,m2,NA
3.39724819184933,0.223818888476701,m2,NA
0.200756963481195,0.956783025269397,m2,NA
3.65488697118871,0.0235884456109488,m2,NA
1.62169689255022,0.137232878418057,m2,NA
2.78484457629593,0.91494489877217,m2,NA
0.040749494118616,0.876857611000189,m2,NA
1.22746159370476,0.0509318153358763,m2,NA
0.892106800528243,0.845636816977407,m2,NA
2.70711774246208,0.392713215817464,m2,NA
1.24361514017498,0.0827768716412829,m2,NA
3.01585331695387,0.462124891875428,m2,NA
1.88927458701888,0.790688464485225,m2,NA
1.60627668003878,0.393517264463706,m2,NA
0.853733318939805,0.981459562030737,m2,NA
2.08669267078908,0.0158785892778542,m2,NA
2.22313442885736,0.191129606624017,m2,NA
1.56552106898557,0.4103672230792,m2,NA
1.15240339434193,0.29597786792554,m2,NA
0.0884494941886514,0.273362775564892,m2,NA
2.93400746197114,0.631006688285735,m2,NA
2.47582638132898,0.279668854433345,m2,NA
3.85443893737858,0.918763822467183,m2,NA
2.08540918806428,0.412766237973119,m2,NA
2.38635640062019,0.395121641173144,m2,NA
0.985840378788766,0.087632576171658,m2,NA
1.72417114938749,0.0546333524729125,m2,NA
2.44376131095085,0.938329721855582,m2,NA
0.418725722718053,0.402284577050828,m2,NA
3.51335724593699,0.37809028096369,m2,NA
2.1478632442602,0.239720836675377,m2,NA
0.951166421709582,0.595227021493833,m2,NA
3.02424320344953,0.69159371453803,m2,NA
2.60336858447175,0.153435604500002,m2,NA
2.60937197442725,0.873171287312987,m2,NA
0.150814733111765,0.416968318157247,m2,NA
0.531363232655451,0.128378771556541,m2,NA
2.43624622539338,0.0692817355425795,m2,NA
0.968262995145749,0.827470309631317,m2,NA
0.228837903849315,0.496216313652578,m2,NA
1.09957113861712,0.613561853238731,m2,NA
0.332531604300253,0.395670870984672,m2,NA
2.13649837197177,0.641065894995001,m2,NA
0.103821716197766,0.555495113149402,m2,NA
3.65097784765065,0.308588026658632,m2,NA
1.01928773936769,0.549258232659195,m2,NA
3.8062336009047,0.994648036904517,m2,NA
1.13667042784253,0.0481617287631379,m2,NA
2.77116914482415,0.917120422438718,m2,NA
1.89594420975074,0.821387104437104,m2,NA
3.15436157220416,0.616412335645873,m2,NA
0.975761730978731,0.577972632167046,m2,NA
3.07081359075569,0.706761061015655,m2,NA
0.44078318433091,0.27051758692041,m2,NA
2.89020552703226,0.403600034618517,m2,NA
2.10845922932029,0.496999156640843,m2,NA
1.78889504842693,0.798742164756986,m2,NA
2.82160830733133,0.0561445569664938,m2,NA
0.569289866090287,0.962415577042266,m2,NA
3.22091849304643,0.957188700587605,m2,NA
3.96009101199824,0.606106700021541,m2,NA
0.639397101262584,0.505883034533355,m2,NA
2.00814004265703,0.523046409052331,m2,NA
0.671500428402331,0.35767189003271,m2,NA
1.48850225365581,0.782410567726707,m2,NA
2.22861084832577,0.249237630835152,m2,NA
0.194860635532532,0.0861901278976584,m2,NA
1.90778347203229,0.161879335603327,m2,NA
3.72042847577436,0.291709975573933,m2,NA
0.939876494505908,0.70949505803932,m2,NA
3.13635476256581,0.832322385234409,m2,NA
3.98307483997662,0.837526569236652,m2,NA
0.725874251296278,0.673159241395653,m2,NA
2.92025837391708,0.367366677717539,m2,NA
3.53903733347124,0.639220935086138,m2,NA
2.90509008218534,0.736918850908987,m2,NA
0.715015668717213,0.90185093020543,m2,NA
0.186325505335815,0.622395948584541,m2,NA
3.36881922659976,0.467818002622109,m2,NA
1.98414606872108,0.989051761634299,m2,NA
0.611819602443837,0.101326146638021,m2,NA
1.03028373881988,0.648763160620118,m2,NA
3.18747699920274,0.621068913119263,m2,NA
0.516014493841678,0.364053131200722,m2,NA
1.05110097406339,0.991813775790273,m2,NA
1.18223764319718,0.600618377386127,m2,NA
1.72923176319059,0.589175591757172,m2,NA
1.65795152566535,0.214694003921933,m2,NA
2.68838221202092,0.569625497938483,m2,NA
1.11958301081089,0.22303820763831,m2,NA
1.81360967191122,0.903528754769242,m2,NA
1.59033611379797,0.0589436653619632,m2,NA
1.93928425925085,0.373017299759085,m2,NA
0.987773762699217,0.208597857086686,m2,NA
0.651019852508325,0.344616868941463,m2,NA
1.40896032889001,0.530670922305901,m2,NA
2.13177282324573,0.72400186186377,m2,NA
1.83686675633071,0.780061942950473,m2,NA
3.06012053938722,0.706417229378247,m2,NA
0.57038312399108,0.242837698717136,m2,NA
3.60965985756926,0.0201130658937618,m2,NA
1.12505674912594,0.536297191181919,m2,NA
0.413837088233326,0.767906911036582,m2,NA
3.01911356012104,0.830537537898403,m2,NA
3.8930655090916,0.479988033756614,m2,NA
1.90228288002824,0.433501785346889,m2,NA
2.19183507725876,0.747670921099838,m2,NA
2.73101793713355,0.114580269896309,m2,NA
0.269887556140777,0.791298646424664,m2,NA
1.73468941206811,0.916879099557875,m2,NA
3.43660095672822,0.51376032579504,m2,NA
1.64579895253852,0.483618002471048,m2,NA
2.91381675762497,0.733660718296887,m2,NA
1.00118577226298,0.738876067265635,m2,NA
1.96592229672847,0.69135422373272,m2,NA
2.65078570634499,0.205626106095617,m2,NA
0.691539828610606,0.963240469372948,m2,NA
0.0161875619119965,0.968860128362663,m2,NA
1.559427881754,0.272079521300737,m2,NA
2.66480413408671,0.386914066058118,m2,NA
3.68521488854941,0.696980569335166,m2,NA
0.491850074763875,0.338229591775569,m2,NA
3.24841653986275,0.684442143022898,m2,NA
0.372350950278807,0.646483925422421,m2,NA
0.255644359048456,0.626742105245241,m2,NA
2.62737659300677,0.712438480389887,m2,NA
3.30265130186221,0.0185893522020197,m2,NA
3.33589574225526,0.0928180856248364,m2,NA
0.841429266260937,0.0222782695285277,m2,NA
1.41836271208385,0.538831396206166,m2,NA
1.58224830043549,0.0435396984999534,m2,NA
1.8751961890934,0.992824539277819,m2,NA
0.161059830521233,0.147068367887754,m2,NA
0.727244112710934,0.282002047707676,m2,NA
1.80698508777143,0.507935771477176,m2,NA
0.923543511633296,0.609391329523525,m2,NA
2.46143294026563,0.698152675672318,m2,NA
1.12842771456484,0.775451292303158,m2,NA
1.3633503150451,0.334736645021127,m2,NA
2.9487434206251,0.37107024041994,m2,NA
1.3572568498007,0.370814186984673,m2,NA
0.95302030997863,0.369987003954477,m2,NA
0.087207763207145,0.501614414622192,m2,NA
2.24231873544399,0.670009593360825,m2,NA
0.779568764397409,0.281614512293949,m2,NA
3.32982172320271,0.682448620113661,m2,NA
3.73056535461824,0.267266658544657,m2,NA
0.235186503947247,0.922855852898327,m2,NA
0.431484612177126,0.32517506128666,m2,NA
1.28835784900514,0.173893120630528,m2,NA
0.253212967629544,0.389492267655674,m2,NA
0.0736008319249377,0.424141103061964,m2,NA
2.06237452524528,0.283466389286215,m2,NA
2.76622093284316,0.100204057247378,m2,NA
2.07174368263176,0.822856696868897,m2,NA
0.735295366892591,0.718266988024814,m2,NA
0.498589171689935,0.155038928495254,m2,NA
0.858546488601714,0.438281292436877,m2,NA
2.12009549303213,0.040736509516486,m2,NA
0.315876217317767,0.00517121861001942,m2,NA
1.9346060133134,0.192865482249879,m2,NA
0.536571476737969,0.756615863683284,m2,NA
1.4698419310106,0.214025204257574,m2,NA
0.991684393778909,0.321023715698277,m2,NA
2.18147942562914,0.0219590760557912,m2,NA
2.36737134598102,0.469281459801015,m2,NA
3.78671899441583,0.311277470111381,m2,NA
3.12690177784208,0.758576914911275,m2,NA
0.509216357932426,0.528337852340424,m2,NA
3.12992634247756,0.930889360961039,m2,NA
0.526685903944075,0.642067368977703,m2,NA
2.16303397457069,0.125253793962533,m2,NA
3.97984035856416,0.672065750415553,m2,NA
0.355953165894374,0.869059714238741,m2,NA
3.30643913018564,0.657497371644597,m2,NA
0.589466535840183,0.845182955761673,m2,NA
3.67271671991283,0.499380758513464,m2,NA
2.20961690453766,0.813430670167785,m2,NA
3.0174324056888,0.779641358158551,m2,NA
3.7108544420749,0.670903337144759,m2,NA
1.73260163296759,0.720132165065617,m2,NA
0.74616635369882,0.513217146264389,m2,NA
0.0951325150220655,0.500548178850208,m2,NA
3.35527869885555,0.534202527491376,m2,NA
2.09975287728431,0.7137639993825,m2,NA
3.20161430738494,0.73011966862157,m2,NA
1.60292329346761,0.748802068156074,m2,NA
0.860919898306951,0.0190886198204244,m2,NA
0.674822178585455,0.470805874452228,m2,NA
0.504888967337087,0.483299682014273,m2,NA
1.85279447561176,0.256942686587689,m2,NA
1.11079761340888,0.820966826046351,m2,NA
3.3388167716153,0.966489565720782,m2,NA
3.76034349962464,0.425536204639822,m2,NA
1.55053874105122,0.295452569817426,m2,NA
3.2332330356841,0.269770708990982,m2,NA
3.32724358801218,0.940909385040635,m2,NA
0.580066631007474,0.733025120684179,m2,NA
1.19551043690136,0.259405759228393,m2,NA
1.54558641900495,0.0519231343064457,m2,NA
0.649698010868859,0.795750073603238,m2,NA
0.411021320670377,0.408720924125984,m2,NA
1.05760635083262,0.638224440864637,m2,NA
1.3146968764402,0.659115981005132,m2,NA
1.35051444529742,0.958865534035256,m2,NA
2.66989634525543,0.349439601796679,m2,NA
0.887024961977731,0.732247446977999,m2,NA
1.06079134584824,0.213359721728717,m2,NA
1.44247929175012,0.649927158334525,m2,NA
2.06499525708379,0.815038720273296,m2,NA
1.51606622241717,0.367644413955975,m2,NA
2.8119382045758,0.3960441211242,m2,NA
3.25957412580401,0.481849936947459,m2,NA
1.32508791250642,0.0644182744089048,m2,NA
0.470567138091661,0.452484341404517,m2,NA
0.554879371529445,0.84981890140567,m2,NA
1.65484111244325,0.0554038974499563,m2,NA
1.4282683844096,0.987469924698817,m2,NA
0.289214934166521,0.937074978829711,m2,NA
0.645368675394915,0.353227510536322,m2,NA
0.76521826103935,0.69614733616868,m2,NA
3.40482120948564,0.471173089434276,m2,NA
3.21689074789314,0.739852232119767,m2,NA
2.39726912685437,0.276370179209392,m2,NA
3.20450208581984,0.921407704481273,m2,NA
1.36583838182734,0.741843064420274,m2,NA
2.50069160754886,0.926163743807469,m2,NA
3.24776357264118,0.195300715496764,m2,NA
2.51212648217194,0.434980015136651,m2,NA
1.83077374370769,0.060760588641162,m2,NA
1.03462438768195,0.279223230946343,m2,NA
1.06203849876113,0.866828066438436,m2,NA
0.291129547664896,0.803139264210942,m2,NA
2.31353143147146,0.8868806566454,m2,NA
0.0639371176045388,0.857405806011753,m2,NA
0.673290807316545,0.159068678762065,m2,NA
3.75330414472008,0.129228227098822,m2,NA
1.95480667584669,0.961465243926039,m2,NA
1.13108147019101,0.86149024606077,m2,NA
0.188390500662383,0.423448979056906,m2,NA
2.79383535399148,0.924971115114866,m2,NA
2.7481996124303,0.563357104218798,m2,NA
1.77484444548422,0.71792851249536,m2,NA
0.0334346472974867,0.631535840761033,m2,NA
2.04367490646197,0.982621278231847,m2,NA
3.2571615408021,0.819524251689087,m2,NA
3.29853256822005,0.675431590114604,m2,NA
2.71733880444616,0.48700565981539,m2,NA
0.80195702645462,0.800307255826308,m2,NA
3.3188984078411,0.332885285969009,m2,NA
2.7780120365778,0.779356169709819,m2,NA
2.74439481870085,0.348151729910518,m2,NA
0.769308941451833,0.116515951583162,m2,NA
3.64210346383834,0.993710296711652,m2,NA
2.28030103040533,0.312241245053127,m2,NA
2.04021576341894,0.298454238574719,m2,NA
3.55676673663361,0.337859968782985,m2,NA
0.393265273456462,0.420582896062871,m2,NA
1.94566703041177,0.823790488864062,m2,NA
2.0100611758274,0.35912102238473,m2,NA
0.522258093924262,0.000952332602697425,m2,NA
2.63213033602014,0.351738350488595,m2,NA
2.16120139964297,0.200948334567365,m2,NA
0.0574622644577175,0.198537585845566,m2,NA
2.99342732429365,0.515748880284373,m2,NA
1.87793329304643,0.474855934849242,m2,NA
3.99999841851182,0.381916364426608,m2,NA
0.0825984572269954,0.643468759903684,m2,NA
0.403326097068842,0.418463214101503,m2,NA
1.88588240387756,0.642956371668261,m2,NA
1.06436917344015,0.832853340610163,m2,NA
1.14855467054062,0.236648928633076,m2,NA
2.79895301783271,0.462661268956843,m2,NA
3.13817929786211,0.450723112920881,m2,NA
0.578422740288544,0.492312783737085,m2,NA
2.83626347685186,0.225882056364557,m2,NA
3.45070964626689,0.510349771226523,m2,NA
1.08976489054132,0.303248832355253,m2,NA
3.95387075335952,0.299175726189278,m2,NA
3.82311579077318,0.711015725337202,m2,NA
1.03800934876408,0.169550998773193,m2,NA
